user_id,receipt_id,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,originalMetaBriteBarcode,originalMetaBriteDescription,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,needsFetchReviewReason,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,userFlaggedDescription,deleted,priceAfterCoupon,metabriteCampaignId
5ff5d1a38f142f11dd1886ba,5ff5d1a30a7214ada10005ef,044700074602,"OSCAR MAYER Black Forest Chopped Ham Lunchmeat, 16 oz",1,1,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,
5ff5d15aeb7c7d12096d91a2,5ff5d20c0a720f05230005e3,021000007561,,4.66,4.66,,1,,4.0,,,,,,,,,SARGENTO RICOTTA CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,True,,,,
5ff5d15aeb7c7d12096d91a2,5ff5d1fa0a720f05230005dd,043000013229,TASSIMO GEVALIA Cappuccino (BONUS 2-pack with 16 total servings),4.66,4.66,,1,,4.0,,,,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE TASSIMO COFFEE DISCS,559c2234e4b06aca36af13c6,,,,,,,,23.6,800,,,,,
5ff5d15aeb7c7d12096d91a2,5ff5d1d80a7214ada10005f7,043000000960,SHAKE 'N BAKE Coating Mix - Barbecue Glaze Seasoned 7.00-oz,5,5,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,SHAKE 'N BAKE SEASONED COATING MIX,559c2234e4b06aca36af13c6,,,,,,,,25.0,800,,,,,
5ff5d15aeb7c7d12096d91a2,5ff5d1f40a720f05230005dc,013000657600,"Saint Louis Hamburger Pickle Dills, 10 Can - 6 Case",1,1,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
5ff5d15aeb7c7d12096d91a2,5ff5d2060a720f05230005e0,017696004519,DELIMEX White Meat Chicken Taquitos 66 ct Box,9.99,9.99,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,DELIMEX,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,
5ff616a68f142f11dd189163,5ff618e30a7214ada10005fa,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.48,13.48,,1010,,2.0,,,,,,,,,,,,,13.48,EMIL' S SAUSAGE MUSHROOM PIZZA,,,,,,,,,,
5ff5d15aeb7c7d12096d91a2,5ff5d2060a720f05230005e1,017696004519,DELIMEX White Meat Chicken Taquitos 66 ct Box,0.99,0.99,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,DELIMEX,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,
5ff5d15aeb7c7d12096d91a2,5ff5d1df0a720f05230005d8,044700092408,,9.99,9.99,,1,,1.0,,,,,,,,,VLASIC PICKLES,5e825d64f221c312e698a62a,,,,,,,,,,True,,,,
54943462e4b07e684157a532,5ff5d1990a7214ada10005ea,022174070214,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,1,1,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
5ff5d1d08f142f11dd18884c,5ff5d1d00a7214ada10005f2,043000023440,"Kool-Aid: Soft Drink Mix Singles Grape Unsweetened, 6.6 Oz (Innerpack of 12)",10,10,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,KOOL-AID POWDERED DRINK MIX,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,
5ff5d15aeb7c7d12096d91a2,5ff5d1d60a7214ada10005f5,029000016187,"PLANTERS Nut Select Cashews Almonds Pecans, 8.25 Ounce",10,10,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,PLANTERS MIXED NUTS,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,
54943462e4b07e684157a532,5ff5d1940a7214ada10005e9,022174070214,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,1,1,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
5ff5d15aeb7c7d12096d91a2,5ff5d2030a720f05230005df,021000001361,PHILADELPHIA Snack BAR Strawberry CheeseC 1 CT 002100000136,9.99,9.99,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
54943462e4b07e684157a532,5ff5d1a10a7214ada10005ee,029000020344,P3 Peanuts Beef Jerky Sunflower Kernels Portable Protein Pack - 5.4oz - 3ct,1,1,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER P3,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,
5ff5d19b8f142f11dd188696,5ff5d19c0a7214ada10005eb,043000009604,COOL WHIP Original Whipped Topping 16 oz,1,1,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
5ff5d15aeb7c7d12096d91a2,5ff5d1cb0a7214ada10005f0,021000024834,,9.99,9.99,,1,,1.0,,,,,,,,,SARGENTO SLICED NATURAL CHEESE 8OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,True,,,,
5ff5d15aeb7c7d12096d91a2,5ff5d20b0a720f05230005e2,071159020195,"CORN NUTS Ranch - 1.7 oz. bag, 216 per case",9.99,9.99,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
5ff73be5eb7c7d31ca8a45a7,5ff73be50a720f0523000608,4011,ITEM NOT FOUND,29.00,29.00,False,1,True,6.0,4011,True,28.00,3.0,,,,,,,,,,,,,,,,,,,,
5ff79464b3348b11c933738b,5ff7946f0a720f052300063c,4011,ITEM NOT FOUND,23.00,23.00,False,1,True,3.0,4011,True,23.00,3.0,,,,,,,,,,,,,,,,,,,,
5ff7268eeb7c7d12096da2a9,5ff726910a720f05230005f1,4011,ITEM NOT FOUND,25.00,25.00,False,1,True,4.0,4011,True,25.00,4.0,,,,,,,,,,,,,,,,,,,,
5ff7741e04929111f6e90902,5ff774200a7214ada1000638,,12 CLASSIC COMBO J,3.09,3.09,,1010,,1.0,,,,,,,,,,,WINGSTOP,,3.09,12 CLASSIC COMBO J,,,,,,,,,,
54943462e4b07e684157a532,5ff74fd10a720f0523000619,043000204399,"Jell-O Instant Pudding & Pie Filling French Vanilla, 3.4 Oz",1,1,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
5ff73b90eb7c7d31ca8a452b,5ff73bdb0a720f0523000605,021908236865,Goodbelly Probiotic Bar Honey Almond Butter Bar - 1 Count,10.00,10.00,,0,,1.0,,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,GOODBELLY BARS,5332f5f3e4b03c9a25efd0ae,BRAND,,,,,,,,,,,,,
5ff79464b3348b11c933738b,5ff794940a720f0523000640,4011,ITEM NOT FOUND,23.00,23.00,False,1,True,3.0,4011,True,23.00,3.0,,,,,,,,,,,,,,,,,,,,
5ff7930fb3348b11c93372a6,5ff794020a720f0523000635,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5ff73bea8f142f3276c3e84a,5ff73beb0a7214ada100061c,4011,ITEM NOT FOUND,22.00,22.00,False,1,True,4.0,4011,True,22.00,4.0,,,,,,,,,,,,,,,,,,,,
5ff7930fb3348b11c93372a6,5ff794bf0a7214ada1000650,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5ff74f3db3348b11c93361d1,5ff74faf0a720f0523000613,043000060544,"TASSIMO GEVALIA Bold Majestic Roast Coffee, 12 Count T-Discs",4.55,4.55,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,TASSIMO COFFEE DISCS,559c2234e4b06aca36af13c6,,,,,,,,22.8,800,,,,,
5ff79459b3348b11c933736d,5ff7945a0a7214ada1000646,4011,ITEM NOT FOUND,27.00,27.00,False,1,True,4.0,4011,True,27.00,4.0,,,,,,,,,,,,,,,,,,,,
5ff74f3db3348b11c93361d1,5ff74ffe0a720f0523000621,021000034574,,9.99,9.99,,1,,1.0,,,,,,,,,SARGENTO RICOTTA CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,True,,,,
5ff7264e8f142f11dd189504,5ff726790a7214ada1000602,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5ff75004b3348b11c9336bd6,5ff750050a7214ada1000633,043000057162,"MIO Liquid Water Enhancer 3-1.62 FL OZ Bottles (Lemonade, Berry Pomegranate, Strawberry Watermelon)",10,10,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,MIO LIQUID WATER ENHANCER,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,
5ff74f3db3348b11c93361d1,5ff74ffb0a720f0523000620,044700096284,OSCAR MAYER Natural Applewood Smoked Uncured Ham 8 oz,1,1,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,
5ff74f3db3348b11c93361d1,5ff74ff50a720f052300061e,686924155783,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5ff79464b3348b11c933738b,5ff794640a720f052300063b,4011,ITEM NOT FOUND,21.00,21.00,False,1,True,2.0,4011,True,21.00,2.0,,,,,,,,,,,,,,,,,,,,
5ff7264e8f142f11dd189504,5ff726810a720f05230005ea,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5ff73b90eb7c7d31ca8a452b,5ff73be10a7214ada1000619,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,,1,,1.0,,,,,,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,870.0,77,,,,,
5ff73b90eb7c7d31ca8a452b,5ff73bae0a720f0523000600,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5ff73be9eb7c7d31ca8a45bc,5ff73be90a720f052300060a,,,,,True,1,True,,4011,True,27.00,2.0,,,,,,,,,,,,USER_FLAGGED,,,,,,,,
5ff7264e8f142f11dd189504,5ff7265a0a7214ada10005fb,079400066619,SUAVE PROFESSIONALS MOISTURIZING SHAMPOO LIQUID PLASTIC BOTTLE RP 12.6 OZ - 0079400066612,1,1,False,1,True,1.0,079400066619,,,,080878042197,,,5332f5f6e4b03c9a25efd0b4,SUAVE HAIR CARE,5332f5f6e4b03c9a25efd0b4,,,,,,,,10.0,800,True,,,,
5ff7930fb3348b11c93372a6,5ff7942e0a720f0523000637,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5ff7946004929111f6e90ceb,5ff794600a7214ada1000647,,,,,True,1,True,,4011,True,29.00,3.0,,,,,,,,,,,,USER_FLAGGED,,,,,,,,
5ff726a38f142f11dd1895dc,5ff726a40a720f05230005fa,075925306254,,1,1,,1,,1.0,,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,True,,,,
5ff7930fb3348b11c93372a6,5ff794130a7214ada1000640,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5ff7264e8f142f11dd189504,5ff726640a720f05230005e6,013562300631,"Annie's Homegrown Organic White Cheddar Macaroni & Cheese Shells, 6 Oz",50.00,50.00,True,1,,5.0,,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,50.00,,013562300631,POINTS_GREATER_THAN_THRESHOLD,1.0,,,,,,,
5ff793dd04929111f6e90c69,5ff793dd0a720f0523000633,075925306254,,1,1,,1,,1.0,,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,True,,,,
5ff7264e8f142f11dd189504,5ff726860a720f05230005ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ff8da4e04929111f6e91462,5ff8da4e0a720f05c5000012,4011,ITEM NOT FOUND,3.25,3.25,False,1,True,1.0,4011,,,,028400642255,DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS SPICY SWEET CHILI SINGLE SERVE,5332f5fbe4b03c9a25efd0ba,,,,,,,,,,,,,,
5ff873ddb3348b11c9337733,5ff873de0a720f0523000648,4011,ITEM NOT FOUND,23.00,23.00,False,1,True,4.0,4011,True,23.00,4.0,,,,,,,,,,,,,,,,,,,,
5ff873d1b3348b11c9337716,5ff8740c0a720f0523000659,016000156234,Fiber One Oats & Chocolate Chewy Bar - 2 Count,10.00,10.00,,0,,1.0,,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,FIBER ONE BARS,5332f5f3e4b03c9a25efd0ae,BRAND,,,,,,,,,,,,,
5ff8da28b3348b11c9337ac6,5ff8da4c0a720f05c5000011,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5ff8da28b3348b11c9337ac6,5ff8da860a720f05c5000022,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5ff8da7c04929111f6e914de,5ff8da7c0a7214adca000020,4011,ITEM NOT FOUND,27.00,27.00,False,1,True,4.0,4011,True,27.00,4.0,,,,,,,,,,,,,,,,,,,,
5ff8da65b3348b11c9337b29,5ff8da650a7214adca00001e,075925306254,,1,1,,1,,1.0,,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,True,,,,
5ff8da28b3348b11c9337ac6,5ff8da540a7214adca000017,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5ff873d1b3348b11c9337716,5ff873f10a720f052300064f,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,,1,,1.0,,,,,,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,870.0,77,,,,,
5ff873d1b3348b11c9337716,5ff874170a7214ada100065f,016000156234,Fiber One Oats & Chocolate Chewy Bar - 2 Count,10.00,10.00,,0,,1.0,,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,FIBER ONE BARS,5332f5f3e4b03c9a25efd0ae,BRAND,,,,,,,,,,,,,
54943462e4b07e684157a532,5ff8da680a720f05c5000019,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5ff873ddb3348b11c9337733,5ff873e30a720f052300064c,4011,ITEM NOT FOUND,28.00,28.00,False,1,True,1.0,4011,True,28.00,1.0,,,,,,,,,,,,,,,,,,,,
5ff8ce8504929111f6e913cb,5ff8cea10a7214adca00000b,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5ff873d1b3348b11c9337716,5ff874050a7214ada100065d,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5ff8da62b3348b11c9337b21,5ff8da620a7214adca00001d,075925306254,,1,1,,1,,1.0,,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,True,,,,
5ff8da7eb3348b11c9337b72,5ff8da820a720f05c5000020,4011,ITEM NOT FOUND,20.00,20.00,False,1,True,2.0,4011,True,20.00,2.0,,,,,,,,,,,,,,,,,,,,
5ff8da28b3348b11c9337ac6,5ff8da390a7214adca000013,305210154278,VASELINE COCOA BUTTER SKIN MOISTURIZER LOTION CONDITIONING RP 34.5 OZ,10.00,10.00,,0,,1.0,,,,,,,,5332f5f6e4b03c9a25efd0b4,VASELINE HAND AND BODY LOTION,5332f5f6e4b03c9a25efd0b4,BRAND,,,,,,,100.0,,,,,,
5ff873ddb3348b11c9337733,5ff873df0a7214ada1000652,4011,ITEM NOT FOUND,24.00,24.00,False,1,True,2.0,4011,True,24.00,2.0,,,,,,,,,,,,,,,,,,,,
5ff8da7eb3348b11c9337b72,5ff8da7f0a7214adca000022,4011,ITEM NOT FOUND,26.00,26.00,False,1,True,4.0,4011,True,26.00,4.0,,,,,,,,,,,,,,,,,,,,
5ff8da7eb3348b11c9337b72,5ff8da7f0a720f05c500001d,4011,ITEM NOT FOUND,20.00,20.00,False,1,True,5.0,4011,True,20.00,5.0,,,,,,,,,,,,,,,,,,,,
5ff8da7eb3348b11c9337b72,5ff8da800a720f05c500001e,4011,ITEM NOT FOUND,28.00,28.00,False,1,True,2.0,4011,True,28.00,2.0,,,,,,,,,,,,,,,,,,,,
5ff8c4e8b3348b11c9337a11,5ff8c4fb0a7214adca000006,001111132666,DOVE MEN PLUS CARE SOAP 4 CT AQUA IMPACT SP 16 OZ,10.00,10.00,,0,,1.0,,,,,,,,5332f5f6e4b03c9a25efd0b4,DOVE MEN+CARE BODY WASH AND SOAP,5332f5f6e4b03c9a25efd0b4,BRAND,,,,,,,100.0,,,,,,
5fa5b0b720dc5111dd86dcc1,5fa5b0ca0a720f05ef0000bf,075925306254,,1,1,False,1,,1.0,,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,True,,,,
5ff873d1b3348b11c9337716,5ff873f90a720f0523000651,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5ff8c88604929111f6e913b7,5ff8c8880a7214adca000008,,12 CLASSIC COMBO J,3.09,3.09,,1010,,1.0,,,,,,,,,,,WINGSTOP,,3.09,12 CLASSIC COMBO J,,,,,,,,,,
5ff8da28b3348b11c9337ac6,5ff8da570a720f05c5000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ff873d304929111f6e91096,5ff873d40a720f0523000644,4011,ITEM NOT FOUND,23.00,23.00,False,1,True,8.0,4011,True,22.00,5.0,,,,,,,,,,,,,,,,,,,,
5ff8c330b3348b11c9337a04,5ff8c3a20a7214adca000005,089203700016,PURE LEAF CHAMOMILE HERBAL TEA .74 OZ,10.00,10.00,,0,,1.0,,,,,,,,5332f5f6e4b03c9a25efd0b4,PURE LEAF TEA,5332f5f6e4b03c9a25efd0b4,BRAND,,,,,,,100.0,,,,,,
5ff8da28b3348b11c9337ac6,5ff8da550a720f05c5000014,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5ff8da7db3348b11c9337b6a,5ff8da7d0a720f05c500001c,,,,,True,1,True,,4011,True,28.00,4.0,,,,,,,,,,,,USER_FLAGGED,,,,,,,,
5ffc98b604929111f6e923f5,5ffc98b70a720f05c500003d,,FILL UP MEAL,3.09,3.09,,1009,,1.0,,,,,,,,,,,WINGSTOP,,3.09,FILL UP MEAL,,,,,,,,,,
5ffcb47d04929111f6e9256c,5ffcb4d40a7214ad4e000017,079400245328,DOVE MEN PLUS CARE DEODORANT AQUA IMPACT 48 HOUR PROTECTION PLASTIC WRAPPED PLASTIC CONTAINER SP 3 OZ,10.00,10.00,,0,,1.0,,,,,,,,5332f5f6e4b03c9a25efd0b4,DOVE MEN+CARE DEODORANT,5332f5f6e4b03c9a25efd0b4,BRAND,,,,,,,100.0,,,,,,
5ffc8ff9b3348b11c9338896,5ffc8ffc0a720f05c5000036,4011,ITEM NOT FOUND,20.00,20.00,False,1,True,1.0,4011,True,20.00,1.0,,,,,,,,,,,,,,,,,,,,
5ffc9d8cb3348b11c9338927,5ffc9d8c0a7214adca000049,075925306254,,1,1,,1,,1.0,,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,True,,,,
5ffc9da0b3348b11c9338951,5ffc9da40a7214adca000050,4011,ITEM NOT FOUND,21.00,21.00,False,1,True,5.0,4011,True,21.00,5.0,,,,,,,,,,,,,,,,,,,,
5ffc9d87b3348b11c9338920,5ffc9daa0a7214adca000054,001111147332,CARESS FINE FRAGRANCE LOVE FOREVER WASH SOAP PLASTIC BOTTLE RP 3 OZ,10.00,10.00,,0,,1.0,,,,,,,,5332f5f6e4b03c9a25efd0b4,CARESS BODY WASH AND SOAP,5332f5f6e4b03c9a25efd0b4,BRAND,,,,,,,100.0,,,,,,
5ffc8cc104929111f6e922a3,5ffc8cc20a720f05c5000026,,12 CLASSIC COMBO J,3.09,3.09,,1009,,1.0,,,,,,,,,,,WINGSTOP,,3.09,12 CLASSIC COMBO J,,,,,,,,,,
5ffc9da0b3348b11c9338951,5ffc9da10a720f05c5000043,4011,ITEM NOT FOUND,21.00,21.00,False,1,True,4.0,4011,True,21.00,4.0,,,,,,,,,,,,,,,,,,,,
5ffcb4b9b3348b11c9338ae7,5ffcb4b90a720f051500000c,4011,ITEM NOT FOUND,22.00,22.00,False,1,True,5.0,4011,True,22.00,5.0,,,,,,,,,,,,,,,,,,,,
5ffca2f3b3348b11c9338a10,5ffca2f30a720f05c5000054,,FILL UP MEAL,3.09,3.09,,1009,,1.0,,,,,,,,,,,WINGSTOP,,3.09,FILL UP MEAL,,,,,,,,,,
5ffcb47d04929111f6e9256c,5ffcb4900a720f0515000002,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,,1,,1.0,,,,,,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,870.0,77,,,,,
5ffc8f9704929111f6e922bf,5ffc8fa40a720f05c5000028,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5ffc92a104929111f6e923cb,5ffc92a20a7214adca000046,,FILL UP MEAL,3.09,3.09,,1009,,1.0,,,,,,,,,,,WINGSTOP,,3.09,FILL UP MEAL,,,,,,,,,,
54943462e4b07e684157a532,5ffc8fe80a720f05c5000031,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5ffc9da0b3348b11c9338951,5ffc9da10a7214adca00004d,4011,ITEM NOT FOUND,27.00,27.00,False,1,True,4.0,4011,True,27.00,4.0,,,,,,,,,,,,,,,,,,,,
5ffc9d87b3348b11c9338920,5ffc9dc60a7214adca00005a,,DELETED ITEM,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,
5ffcb48d04929111f6e92594,5ffcb48d0a7214ad4e000002,075925306254,,1,1,,1,,1.0,,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,True,,,,
5ffc9da0b3348b11c9338951,5ffc9da20a7214adca00004e,4011,ITEM NOT FOUND,29.00,29.00,False,1,True,4.0,4011,True,29.00,4.0,,,,,,,,,,,,,,,,,,,,
5ffc8f9704929111f6e922bf,5ffc8fa90a720f05c500002a,,MSSN TORTLLA,2.23,2.23,,1009,,1.0,,,,,,,,,,,MISSION,TACO BELL TACO SHELLS,2.23,MSSN TORTLLA,,,,,,,,,,
5ffc9d87b3348b11c9338920,5ffc9dd00a720f05c5000051,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5ffcb47d04929111f6e9256c,5ffcb4ad0a720f0515000009,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5ffcb4bc04929111f6e92608,5ffcb4c10a7214ad4e000014,4011,,20.00,20.00,True,1,True,3.0,4011,True,20.00,3.0,,,,,,,,,,,,USER_FLAGGED,,,,,,,,
5ffc9d9d04929111f6e9244f,5ffc9d9d0a720f05c5000042,4011,ITEM NOT FOUND,26.00,26.00,False,1,True,2.0,4011,True,26.00,2.0,,,,,,,,,,,,,,,,,,,,
5ffc9d9cb3348b11c933893f,5ffc9d9c0a7214adca00004b,4011,,24.00,24.00,True,1,True,5.0,4011,True,24.00,5.0,,,,,,,,,,,,USER_FLAGGED,,,,,,,,
5ffc8f9704929111f6e922bf,5ffc8fa10a7214adca00002e,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5ffcb47d04929111f6e9256c,5ffcb4c90a7214ad4e000016,079400245328,DOVE MEN PLUS CARE DEODORANT AQUA IMPACT 48 HOUR PROTECTION PLASTIC WRAPPED PLASTIC CONTAINER SP 3 OZ,10.00,10.00,,0,,1.0,,,,,,,,5332f5f6e4b03c9a25efd0b4,DOVE MEN+CARE DEODORANT,5332f5f6e4b03c9a25efd0b4,BRAND,,,,,,,100.0,,,,,,
5ffc8cb304929111f6e9229d,5ffc8cb40a720f05c5000025,,12 CLASSIC COMBO J,3.09,3.09,,1009,,1.0,,,,,,,,,,,WINGSTOP,,3.09,12 CLASSIC COMBO J,,,,,,,,,,
5ffcb4b8b3348b11c9338ae1,5ffcb4b80a7214ad4e00000d,4011,,22.00,22.00,True,1,True,1.0,4011,True,22.00,1.0,,,,,,,,,,,,USER_FLAGGED,,,,,,,,
5ffcb47d04929111f6e9256c,5ffcb4a20a720f0515000006,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5ffc8f9704929111f6e922bf,5ffc8f990a7214adca00002d,079400236425,DOVE MEN PLUS CARE ANTIPERSPIRANT EXTRA FRESH 48 HOUR PROTECTION PLASTIC WRAPPED PLASTIC CONTAINER SP 2.7 OZ,1,1,,1,,1.0,,,,,,,,5332f5f6e4b03c9a25efd0b4,DOVE MEN+CARE DEODORANT,5332f5f6e4b03c9a25efd0b4,,,,,,,,10.0,800,,,,,
59c124bae4b0299e55b0f330,5ffe1cbe0a7214ad28002843,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
59c124bae4b0299e55b0f330,5ffce7db0a720f051500236e,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
59c124bae4b0299e55b0f330,5ffce8570a7214ad4e003e6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59c124bae4b0299e55b0f330,5ffce8310a7214ad4e003797,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
59c124bae4b0299e55b0f330,5ffe19d90a7214ad28000e62,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
59c124bae4b0299e55b0f330,5ffe1d030a720f05ac002c9e,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
59c124bae4b0299e55b0f330,5ffce8250a7214ad4e0034de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
